lecture_content,topic_name,topic_URI
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,vvv,http://dbpedia.org/resource/VVV-Venlo
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,predicate,http://dbpedia.org/resource/SQL
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,cnote,http://dbpedia.org/resource/CNote_(film)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,manning publications,http://dbpedia.org/resource/Manning_Publications
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,foaf,http://dbpedia.org/resource/FOAF_(ontology)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,metadata,http://dbpedia.org/resource/Metadata
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,interoperability,http://dbpedia.org/resource/Interoperability
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,semantic,http://dbpedia.org/resource/Semantic_Web
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,thesauri,http://dbpedia.org/resource/Thesaurus
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,acm,http://dbpedia.org/resource/Association_for_Computing_Machinery
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,loc,http://dbpedia.org/resource/Library_of_Congress
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,iso,http://dbpedia.org/resource/International_Organization_for_Standardization
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,metafiction,http://dbpedia.org/resource/Metafiction
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,bridge,http://dbpedia.org/resource/Contract_bridge
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,library,http://dbpedia.org/resource/Library
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,sparql,http://dbpedia.org/resource/SPARQL
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,oscars,http://dbpedia.org/resource/Academy_Awards
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,schemaorg,http://dbpedia.org/resource/Schema.org
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,christian,http://dbpedia.org/resource/Christianity
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,david wood,http://dbpedia.org/resource/Straitjacket_Fits
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,luke,http://dbpedia.org/resource/Gospel_of_Luke
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,berlin,http://dbpedia.org/resource/Berlin
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/VocabulariesAndOntologies03.pdf,heidelberg,http://dbpedia.org/resource/Heidelberg
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,resource description framework,http://dbpedia.org/resource/Resource_Description_Framework
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,data integration,http://dbpedia.org/resource/Data_integration
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,sameer,http://dbpedia.org/resource/Sameer_(lyricist)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,herman,http://dbpedia.org/resource/Edward_S._Herman
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,w3c,http://dbpedia.org/resource/World_Wide_Web_Consortium
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,neo4j,http://dbpedia.org/resource/Neo4j
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,graph,http://dbpedia.org/resource/Graph_database
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,ai,http://dbpedia.org/resource/Artificial_intelligence
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,graphiq,http://dbpedia.org/resource/Graphiq
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,rdf,http://dbpedia.org/resource/Resource_Description_Framework
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,reification,http://dbpedia.org/resource/Abstract_and_concrete
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,ontological,http://dbpedia.org/resource/Ontology
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,rdfa,http://dbpedia.org/resource/RDFa
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,owl,http://dbpedia.org/resource/Web_Ontology_Language
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,skos,http://dbpedia.org/resource/Simple_Knowledge_Organization_System
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,cloud,http://dbpedia.org/resource/CLOUD_experiment
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,max,http://dbpedia.org/resource/MAX_Light_Rail
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,semantic networks,http://dbpedia.org/resource/Semantic_network
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,logic,http://dbpedia.org/resource/Logic
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,bottleneck,http://dbpedia.org/resource/Free_State_Bottleneck
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,oracle spatial,http://dbpedia.org/resource/Oracle_Spatial_and_Graph
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,facebook,http://dbpedia.org/resource/Facebook
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,google,http://dbpedia.org/resource/Google
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,wikidata,http://dbpedia.org/resource/Wikidata
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,dbpedia,http://dbpedia.org/resource/DBpedia
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,ted,http://dbpedia.org/resource/MOS_Technology_TED
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,predicate,http://dbpedia.org/resource/SQL
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,mona,http://dbpedia.org/resource/Mona_Vanderwaal
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,lisa,http://dbpedia.org/resource/Apple_Lisa
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,leonardo da vinci,http://dbpedia.org/resource/Leonardo_da_Vinci
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,draft,http://dbpedia.org/resource/Conscription
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,rdfs,http://dbpedia.org/resource/RDF_Schema
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,n3,http://dbpedia.org/resource/Notation3
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,sparql,http://dbpedia.org/resource/SPARQL
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,iri,http://dbpedia.org/resource/Internationalized_Resource_Identifier
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,datatype,http://dbpedia.org/resource/Data_type
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,strings,http://dbpedia.org/resource/String_instrument
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,uri,http://dbpedia.org/resource/Uniform_Resource_Identifier
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,server,http://dbpedia.org/resource/Web_server
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,html,http://dbpedia.org/resource/HTML
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,prex,http://dbpedia.org/resource/Glossary_of_ancient_Roman_religion
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,dene,http://dbpedia.org/resource/Dene_(valley)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,foaf,http://dbpedia.org/resource/FOAF_(ontology)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,schema,http://dbpedia.org/resource/Data_model
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,java,http://dbpedia.org/resource/Java_virtual_machine
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,php,http://dbpedia.org/resource/PHP
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,isbn,http://dbpedia.org/resource/International_Standard_Book_Number
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,glass palace,http://dbpedia.org/resource/Glaspaleis
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,harper collins,http://dbpedia.org/resource/HarperCollins
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,london,http://dbpedia.org/resource/London
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,french,http://dbpedia.org/resource/French_language
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,a12,http://dbpedia.org/resource/Nissan_A_engine
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,a11,http://dbpedia.org/resource/Taylorcraft_Auster
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,wikipedia,http://dbpedia.org/resource/Wikipedia
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,wlat,http://dbpedia.org/resource/WLAT
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,alone,http://dbpedia.org/resource/Poems_by_Edgar_Allan_Poe
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,probability,http://dbpedia.org/resource/Probability
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,plugins,http://dbpedia.org/resource/Browser_extension
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,adds,http://dbpedia.org/resource/Applied_Digital_Data_Systems
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,llm,http://dbpedia.org/resource/Master_of_Laws
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,metadata,http://dbpedia.org/resource/Metadata
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,identity management,http://dbpedia.org/resource/Identity_management
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,berlin,http://dbpedia.org/resource/Berlin
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/KnowledgeBase02.pdf,heidelberg,http://dbpedia.org/resource/Heidelberg
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,ai,http://dbpedia.org/resource/Artificial_intelligence
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,personalization,http://dbpedia.org/resource/Personalization
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,deep learning,http://dbpedia.org/resource/Deep_learning
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,information extraction,http://dbpedia.org/resource/Information_extraction
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,lucene,http://dbpedia.org/resource/Apache_Lucene
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,solr,http://dbpedia.org/resource/Apache_Solr
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,english,http://dbpedia.org/resource/English_language
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,nlp,http://dbpedia.org/resource/Natural_language_processing
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,uima,http://dbpedia.org/resource/UIMA
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,gate,http://dbpedia.org/resource/General_Architecture_for_Text_Engineering
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,spacy,http://dbpedia.org/resource/SpaCy
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,saas,http://dbpedia.org/resource/Cloud_computing
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,amazon,http://dbpedia.org/resource/Amazon_rainforest
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,leverage,http://dbpedia.org/resource/Leverage_(TV_series)
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,schema,http://dbpedia.org/resource/Data_model
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,mona lisa,http://dbpedia.org/resource/Mona_Lisa
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,w3c,http://dbpedia.org/resource/World_Wide_Web_Consortium
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,metadata,http://dbpedia.org/resource/Metadata
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,resource description framework,http://dbpedia.org/resource/Resource_Description_Framework
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,rdf,http://dbpedia.org/resource/XML
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,predicate,http://dbpedia.org/resource/SQL
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,sparql,http://dbpedia.org/resource/SPARQL
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,ontology,http://dbpedia.org/resource/Ontology
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,graph,http://dbpedia.org/resource/Graph_database
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,chatbots,http://dbpedia.org/resource/Chatbot
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,stanford,http://dbpedia.org/resource/Stanford_University
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,schizophrenic,http://dbpedia.org/resource/Schizophrenia
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,alice,http://dbpedia.org/resource/Artificial_Linguistic_Internet_Computer_Entity
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,test,http://dbpedia.org/resource/Test_cricket
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,mit,http://dbpedia.org/resource/Massachusetts_Institute_of_Technology
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,psychotherapist,http://dbpedia.org/resource/Psychotherapy
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,siri,http://dbpedia.org/resource/Siri
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,alexa,http://dbpedia.org/resource/Amazon_Alexa
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,cortana,http://dbpedia.org/resource/Cortana
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,tay,http://dbpedia.org/resource/River_Tay
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,13b,http://dbpedia.org/resource/Wankel_engine
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,chatbot,http://dbpedia.org/resource/Chatbot
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,manning publications,http://dbpedia.org/resource/Manning_Publications
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,power7,http://dbpedia.org/resource/POWER7
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,transformer,http://dbpedia.org/resource/Transformer
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,ashish,http://dbpedia.org/resource/Ashish_Rai
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,parmar,http://dbpedia.org/resource/Paramara_dynasty
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,aidan,http://dbpedia.org/resource/Aidan_of_Lindisfarne
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,google,http://dbpedia.org/resource/Google
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,mystery,http://dbpedia.org/resource/Mystery_fiction
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,evolutionary biologist,http://dbpedia.org/resource/Evolution
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,la paz,http://dbpedia.org/resource/La_Paz
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,andes mountains,http://dbpedia.org/resource/Andes
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,fountain,http://dbpedia.org/resource/Well
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,rock,http://dbpedia.org/resource/Rock_music
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,peak water,http://dbpedia.org/resource/Peak_water
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,nding,http://dbpedia.org/resource/Nding_language
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,civil war,http://dbpedia.org/resource/American_Civil_War
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,slavery,http://dbpedia.org/resource/Slavery
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,capitalism,http://dbpedia.org/resource/Capitalism
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,federalism,http://dbpedia.org/resource/Federalism
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,gettysburg,http://dbpedia.org/resource/Battle_of_Gettysburg
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,antietam,http://dbpedia.org/resource/Battle_of_Antietam
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,fredericksburg,http://dbpedia.org/resource/Battle_of_Fredericksburg
/Users/sharanyu/My Drive/Edu/Concordia/CU MACS/IS/Project/data/course_materials/COMP6741/slides/Introduction_to_Intelligent_Systems01.pdf,american,http://dbpedia.org/resource/United_States
